iter	Logloss
2923	0.1036739828
2924	0.1036262027
2925	0.1035879157
2926	0.1035811345
2927	0.1035387699
2928	0.1034943324
2929	0.1034523636
2930	0.1034113923
2931	0.1033578686
2932	0.1033169842
2933	0.1032857564
2934	0.1032528346
2935	0.1032211054
2936	0.1031721974
2937	0.103129667
2938	0.1030855288
2939	0.1030392499
2940	0.1029976391
2941	0.1029486791
2942	0.102901452
2943	0.1028581725
2944	0.1028281855
2945	0.1027803597
2946	0.1027550038
2947	0.1027377883
2948	0.1027003048
2949	0.1026540684
2950	0.102608334
2951	0.1025788027
2952	0.1025413798
2953	0.1025186849
2954	0.102492059
2955	0.1024390578
2956	0.102388613
2957	0.1023486118
2958	0.1023124726
2959	0.1022734016
2960	0.102231228
2961	0.1021852055
2962	0.1021313944
2963	0.102086775
2964	0.1020412216
2965	0.1019941187
2966	0.1019482964
2967	0.1019064929
2968	0.10185666
2969	0.1018367746
2970	0.1018194097
2971	0.1017725238
2972	0.1017209391
2973	0.1016771889
2974	0.1016395263
2975	0.101588087
2976	0.1015450553
2977	0.1015080096
2978	0.1014625723
2979	0.101416589
2980	0.1013668409
2981	0.1013200941
2982	0.1012748856
2983	0.1012341558
2984	0.1012164923
2985	0.1011736012
2986	0.1011319977
2987	0.1010968582
2988	0.1010485626
2989	0.1010104402
2990	0.1009647867
2991	0.1009162192
2992	0.1008824451
2993	0.1008613578
2994	0.1008257498
2995	0.1007959874
2996	0.1007519721
2997	0.1007030499
2998	0.1006753088
2999	0.1006380075
3000	0.1005912024
3001	0.1005575969
3002	0.1005217412
3003	0.1004732292
3004	0.1004467426
3005	0.1004126524
3006	0.1003736265
3007	0.1003339908
3008	0.1002895234
3009	0.1002371334
3010	0.1002130542
3011	0.1001541775
3012	0.1001080729
3013	0.1000661457
3014	0.1000429473
3015	0.100014394
3016	0.09997950391
3017	0.09995253268
3018	0.09991315217
3019	0.09987102984
3020	0.09984139037
3021	0.099795621
3022	0.09976037395
3023	0.09972904795
3024	0.09968296245
3025	0.09964177192
3026	0.09960135166
3027	0.09956140849
3028	0.09951006263
3029	0.09949654088
3030	0.09945403443
3031	0.09941723935
3032	0.09937317025
3033	0.09933039652
3034	0.09928673153
3035	0.09925194662
3036	0.09920557458
3037	0.09918250774
3038	0.09914306215
3039	0.09909634027
3040	0.09906540133
3041	0.09902764106
3042	0.09899289625
3043	0.09895125958
3044	0.09891009894
3045	0.09887097944
3046	0.09882356141
3047	0.09877595895
3048	0.09874217586
3049	0.09869592312
3050	0.09864903628
3051	0.09862162265
3052	0.09857636294
3053	0.09854057933
3054	0.09850571743
3055	0.09847168037
3056	0.09842618148
3057	0.0983821542
3058	0.09835659934
3059	0.09831473726
3060	0.09827900189
3061	0.09824142168
3062	0.09820414688
3063	0.09815074401
3064	0.0981210537
3065	0.09807317144
3066	0.09802561322
3067	0.09797775873
3068	0.09794308468
3069	0.09793526804
3070	0.09789376239
3071	0.09784955174
3072	0.09781280733
3073	0.09776845738
3074	0.09772896586
3075	0.09769357181
3076	0.09766555585
3077	0.09763042833
3078	0.09760538921
3079	0.09756971002
3080	0.09752290783
3081	0.09747879537
3082	0.09743924668
3083	0.0973979029
3084	0.09736664018
3085	0.09734358533
3086	0.09731299919
3087	0.09726970773
3088	0.09721765508
3089	0.09717317883
3090	0.09714377263
3091	0.09709678635
3092	0.09704975263
3093	0.09701066642
3094	0.09696599025
3095	0.09691046269
3096	0.09687112342
3097	0.09684999658
3098	0.09681679991
3099	0.09677235789
3100	0.0967477067
3101	0.09670599976
3102	0.09666861627
3103	0.09663491884
3104	0.09659865952
3105	0.09656214819
3106	0.09652569949
3107	0.09649431001
3108	0.09645086185
3109	0.09640397197
3110	0.09636234736
3111	0.09634016308
3112	0.09628106366
3113	0.09623794799
3114	0.09620027997
3115	0.09617622404
3116	0.09613652035
3117	0.0961026652
3118	0.0960694531
3119	0.09602414104
3120	0.09600065156
3121	0.0959771537
3122	0.09593722674
3123	0.09588836583
3124	0.09584533036
3125	0.09581324235
3126	0.09577166997
3127	0.09574576214
3128	0.09569168131
3129	0.09566885727
3130	0.09564474791
3131	0.09559814776
3132	0.09555443555
3133	0.09552133024
3134	0.09548283079
3135	0.09547766341
3136	0.09546018833
3137	0.09542115583
3138	0.09537802279
3139	0.09535477845
3140	0.09531328729
3141	0.0952793623
3142	0.09523776169
3143	0.09519482978
3144	0.09517461193
3145	0.09513732431
3146	0.0951075922
3147	0.09506083517
3148	0.09502749652
3149	0.09498880554
3150	0.09495040962
3151	0.09493740319
3152	0.09490027271
3153	0.09486603585
3154	0.094836989
3155	0.09481113109
3156	0.09477315489
3157	0.09475236677
3158	0.0947106531
3159	0.09467007498
3160	0.09463071353
3161	0.09460426782
3162	0.09455881918
3163	0.09452827623
3164	0.09449581406
3165	0.09448116232
3166	0.09444394043
3167	0.09441352377
3168	0.09438981486
3169	0.0943490693
3170	0.09431335243
3171	0.0942682132
3172	0.09425493552
3173	0.09422235359
3174	0.09418263004
3175	0.09413343988
3176	0.09409965325
3177	0.09406277831
3178	0.09402319283
3179	0.09398772231
3180	0.09394940577
3181	0.09390831722
3182	0.09387703221
3183	0.09384090972
3184	0.09379589999
3185	0.0937655336
3186	0.09373510259
3187	0.09369574819
3188	0.09366464719
3189	0.09362707599
3190	0.09359687515
3191	0.09358743523
3192	0.09354004094
3193	0.09349893238
3194	0.0934671794
3195	0.09342936062
3196	0.09340167194
3197	0.09337032579
3198	0.09334304885
3199	0.09330677989
3200	0.09327788449
3201	0.09324594765
3202	0.09321233834
3203	0.09320502249
3204	0.09317130537
3205	0.09313368209
3206	0.09311479444
3207	0.09308812378
3208	0.09305329805
3209	0.09301661675
3210	0.09297756961
3211	0.09296158523
3212	0.09292127644
3213	0.0928813316
3214	0.09286828698
3215	0.09283555083
3216	0.09280767532
3217	0.09277490325
3218	0.09273616692
3219	0.09270876165
3220	0.09266461682
3221	0.09265986395
3222	0.09263396864
3223	0.09260084243
3224	0.09256390408
3225	0.09252567033
3226	0.09249426392
3227	0.09246437569
3228	0.09244120693
3229	0.09240139868
3230	0.09236689105
3231	0.09233410905
3232	0.09230815524
3233	0.0922712878
3234	0.09225025119
3235	0.09223102861
3236	0.09220721842
3237	0.0921715793
3238	0.09213716105
3239	0.09211046242
3240	0.09207168836
3241	0.09203977046
3242	0.09200516501
3243	0.09197518147
3244	0.0919536551
3245	0.09190970848
3246	0.09186867779
3247	0.09183436385
3248	0.09180183784
3249	0.09175863252
3250	0.09171366589
3251	0.09167269428
3252	0.09164154948
3253	0.09163063625
3254	0.09160478723
3255	0.09157119762
3256	0.09153970798
3257	0.09151813977
3258	0.09148020537
3259	0.09144910711
3260	0.09141450237
3261	0.09137281971
3262	0.09134342359
3263	0.09131225278
3264	0.09128096331
3265	0.09124593433
3266	0.09120129756
3267	0.09118530827
3268	0.09115110716
3269	0.09111683401
3270	0.09109999941
3271	0.09107683253
3272	0.09104982679
3273	0.0910315783
3274	0.09099805287
3275	0.09095847607
3276	0.0909274397
3277	0.09091534975
3278	0.09088497632
3279	0.09086817196
3280	0.09083939739
3281	0.09080752747
3282	0.09078774167
3283	0.09076057957
3284	0.0907236249
3285	0.09068691914
3286	0.09065343445
3287	0.09062401706
3288	0.09058759952
3289	0.09054950968
3290	0.09053166178
3291	0.09050922882
3292	0.09047782519
3293	0.0904466451
3294	0.09040039205
3295	0.09038046869
3296	0.09034833178
3297	0.0903188988
3298	0.0902773863
3299	0.09026993711
3300	0.09022717457
3301	0.09018693392
3302	0.0901524613
3303	0.09010774252
3304	0.0900838459
3305	0.09005526394
3306	0.09002086386
3307	0.08999062818
3308	0.08996077065
3309	0.08994094087
3310	0.08990624407
3311	0.08989265786
3312	0.08985409334
3313	0.08983287972
3314	0.08979893703
3315	0.08977343871
3316	0.08973769325
3317	0.0897046063
3318	0.08965473311
3319	0.08963421792
3320	0.08960521201
3321	0.08956310414
3322	0.08952347898
3323	0.08949899136
3324	0.08948446212
3325	0.08945125633
3326	0.08942457631
3327	0.08939036749
3328	0.08935613077
3329	0.08932780765
3330	0.08929443112
3331	0.08927260114
3332	0.08923420293
3333	0.08919652266
3334	0.08918100469
3335	0.08916777939
3336	0.08913430647
3337	0.08909362661
3338	0.08906241384
3339	0.08903268413
3340	0.0889880463
3341	0.08895775979
3342	0.08893992825
3343	0.08892514194
3344	0.08890382968
3345	0.08886214341
3346	0.08883036737
3347	0.08879665561
3348	0.08876185952
3349	0.08873005921
3350	0.08869013515
3351	0.08865878493
3352	0.08862789956
3353	0.0885913093
3354	0.08855678977
3355	0.08853536468
3356	0.08849359978
3357	0.088479122
3358	0.08844269976
3359	0.08841017578
3360	0.08837959406
3361	0.08834079313
3362	0.0883128015
3363	0.08829022606
3364	0.08825268264
3365	0.08822108731
3366	0.0881804598
3367	0.08817238309
3368	0.0881498528
3369	0.08812196088
3370	0.08808957019
3371	0.08806038007
3372	0.08802640336
3373	0.08800173635
3374	0.08796350158
3375	0.08793934648
3376	0.08790113588
3377	0.08787405004
3378	0.08784218483
3379	0.08780309362
3380	0.08776600594
3381	0.08772597352
3382	0.08769783389
3383	0.08766953038
3384	0.08763984331
3385	0.08761144354
3386	0.08757760483
3387	0.08755345306
3388	0.087516037
3389	0.08748280528
3390	0.0874381059
3391	0.08741400267
3392	0.08738173587
3393	0.08735182543
3394	0.08732934862
3395	0.08730644003
3396	0.08727582411
3397	0.08724497998
3398	0.08721825181
3399	0.08718638194
3400	0.08716163151
3401	0.08712970936
3402	0.08709726022
3403	0.08707175271
3404	0.08704109648
3405	0.087003511
3406	0.08697713008
3407	0.08693909387
3408	0.08692191905
3409	0.08688893148
3410	0.08685928966
3411	0.08683540069
3412	0.08680287995
3413	0.08678467305
3414	0.08676436006
3415	0.08673977047
3416	0.08671244702
3417	0.08667793799
3418	0.08665412572
3419	0.0866344492
3420	0.08662301462
3421	0.08659181246
3422	0.08655999416
3423	0.08652770131
3424	0.08649542675
3425	0.08646070037
3426	0.08643422056
3427	0.08641924994
3428	0.08638306747
3429	0.08635727627
3430	0.08631925955
3431	0.08628996765
3432	0.08628617394
3433	0.08625970551
3434	0.08623132266
3435	0.0861867012
3436	0.08615594125
3437	0.08612942588
3438	0.0861036528
3439	0.08607017314
3440	0.08602755117
3441	0.0860193567
3442	0.08599148006
3443	0.08597964461
3444	0.08594055526
3445	0.0859140681
3446	0.08588131726
3447	0.0858439859
3448	0.08581177067
3449	0.08577663093
3450	0.08574115116
3451	0.0857029034
3452	0.08566764554
3453	0.08563615052
3454	0.08562152401
3455	0.08560513554
3456	0.08556976701
3457	0.08553474294
3458	0.08551285751
3459	0.08548519154
3460	0.08546611664
3461	0.08543819005
3462	0.08541076675
3463	0.08537541474
3464	0.08534515159
3465	0.08531050601
3466	0.08528197
3467	0.08523610625
3468	0.08519573798
3469	0.08516478826
3470	0.08514685898
3471	0.08512142055
3472	0.08510200503
3473	0.08506762681
3474	0.08502898455
3475	0.08500354131
3476	0.08497368599
3477	0.08494229387
3478	0.0849101335
3479	0.08487469329
3480	0.08484888207
3481	0.08481243656
3482	0.08479000581
3483	0.08475254699
3484	0.08471872013
3485	0.0846792686
3486	0.08465140356
3487	0.08461921473
3488	0.08458973934
3489	0.08455509472
3490	0.08451941513
3491	0.08449653185
3492	0.08446828168
3493	0.08444325148
3494	0.08441405691
3495	0.08437593412
3496	0.0843388969
3497	0.08431921192
3498	0.08430662938
3499	0.08427098475
3500	0.08424461411
3501	0.08422588883
3502	0.08420516733
3503	0.08418426832
3504	0.08415739928
3505	0.08413294704
3506	0.08409499572
3507	0.08407566842
3508	0.08404185062
3509	0.08402295872
3510	0.08401557093
3511	0.08398325163
3512	0.08394808414
3513	0.08391700709
3514	0.08389082022
3515	0.08385999207
3516	0.08383348147
3517	0.08381141827
3518	0.08377648787
3519	0.08374525439
3520	0.08371255846
3521	0.08367673614
3522	0.08365417043
3523	0.08361726805
3524	0.08358754039
3525	0.08356210661
3526	0.08352684959
3527	0.0834951423
3528	0.08348448334
3529	0.08345906147
3530	0.08343413811
3531	0.08340259051
3532	0.08337398445
3533	0.08333327181
3534	0.08329898939
3535	0.08327631986
3536	0.08326705791
3537	0.08323398405
3538	0.08319726657
3539	0.08317666044
3540	0.083141959
3541	0.08309826254
3542	0.08307165658
3543	0.08306757995
3544	0.08304653902
3545	0.08301780969
3546	0.08297665421
3547	0.08293878619
3548	0.0829095974
3549	0.0828758901
3550	0.08285602426
3551	0.08281829748
3552	0.08279507005
3553	0.08276399453
3554	0.0827253154
3555	0.08269820064
3556	0.08267212095
3557	0.08264564986
3558	0.08262722981
3559	0.0826018466
3560	0.08257069575
3561	0.08255181852
3562	0.08253774103
3563	0.08249974083
3564	0.08246836469
3565	0.08245373192
3566	0.08241809423
3567	0.08237669214
3568	0.08234488128
3569	0.08230562218
3570	0.08227989981
3571	0.08224715201
3572	0.08223303877
3573	0.08219839633
3574	0.08216427304
3575	0.08213035057
3576	0.08209970654
3577	0.08206359951
3578	0.08203246856
3579	0.0820169911
3580	0.08198694656
3581	0.08196395933
3582	0.08194833604
3583	0.08192185546
3584	0.08189597747
3585	0.08186861948
3586	0.08182251653
3587	0.08179040567
3588	0.08177085094
3589	0.08173591983
3590	0.08171256713
3591	0.0817026955
3592	0.08168290991
3593	0.08164584702
3594	0.08160793891
3595	0.08157707009
3596	0.08154305948
3597	0.08150672957
3598	0.08146980261
3599	0.08143821275
3600	0.08141196863
3601	0.08137687656
3602	0.08134508071
3603	0.08131767292
3604	0.08129030048
3605	0.08128576754
3606	0.08126492795
3607	0.08122754741
3608	0.08120376239
3609	0.08118172935
3610	0.08113989505
3611	0.0811123808
3612	0.08108578446
3613	0.08105013638
3614	0.08102654637
3615	0.0810026772
3616	0.08096709965
3617	0.08093700617
3618	0.08090413089
3619	0.0808862102
3620	0.08085717059
3621	0.08084388262
3622	0.08081102136
3623	0.08077688488
3624	0.08075162908
3625	0.0807273408
3626	0.08069134172
3627	0.08066466259
3628	0.0806440674
3629	0.08061550739
3630	0.0805872481
3631	0.08056028531
3632	0.080527892
3633	0.08050231312
3634	0.08047363967
3635	0.08044948381
3636	0.08043613306
3637	0.08040683754
3638	0.08037640112
3639	0.08035714782
3640	0.08033080182
3641	0.08030323591
3642	0.08027438335
3643	0.08024635519
3644	0.08022197093
3645	0.0801999399
3646	0.0801636894
3647	0.08014214093
3648	0.08012926933
3649	0.08011150957
3650	0.08007640099
3651	0.08004446117
3652	0.08001417572
3653	0.0799798207
3654	0.07997137285
3655	0.07994815349
3656	0.07992594838
3657	0.0798919478
3658	0.0798550482
3659	0.07982504976
3660	0.07979412329
3661	0.0797691585
3662	0.07973362844
3663	0.07970405421
3664	0.07967169084
3665	0.07963954279
3666	0.07961005432
3667	0.07959011365
3668	0.0795596604
3669	0.0795283869
3670	0.07950223402
3671	0.07948803615
3672	0.07946573777
3673	0.07944030634
3674	0.07941275738
3675	0.07939668678
3676	0.07936114762
3677	0.07934708345
3678	0.07932869985
3679	0.07930006611
3680	0.07926834691
3681	0.07924302378
3682	0.07920618731
3683	0.07918243344
3684	0.07915280895
3685	0.07912411168
3686	0.07910255233
3687	0.07908543818
3688	0.07906922677
3689	0.07904443348
3690	0.07901588926
3691	0.07898580438
3692	0.07898474923
3693	0.07895131218
3694	0.07891977673
3695	0.07888846694
3696	0.0788675611
3697	0.07883285924
3698	0.07882364993
3699	0.07879516067
3700	0.07876305001
3701	0.07873200487
3702	0.07871442675
3703	0.07868981801
3704	0.07865537049
3705	0.07862704938
3706	0.07859988274
3707	0.07857201863
3708	0.07855050279
3709	0.07852119003
3710	0.07849530078
3711	0.07846585553
3712	0.07843484171
3713	0.07842808098
3714	0.07840128605
3715	0.0783784643
3716	0.07836490777
3717	0.07833573016
3718	0.07830515357
3719	0.078278639
3720	0.07826268376
3721	0.07823201444
3722	0.07820843567
3723	0.07818500292
3724	0.07815863351
3725	0.0781399032
3726	0.07811440438
3727	0.07811062899
3728	0.07808431464
3729	0.078056357
3730	0.07803545693
3731	0.07800753955
3732	0.07797654874
3733	0.07794516017
3734	0.07793250277
3735	0.07790278747
3736	0.07788248066
3737	0.077859438
3738	0.0778290289
3739	0.0777967821
3740	0.07776849328
3741	0.07775132745
3742	0.07772799744
3743	0.0777012443
3744	0.07767109801
3745	0.07764691578
3746	0.07762050293
3747	0.07759687259
3748	0.07758531309
3749	0.0775595733
3750	0.07753436932
3751	0.07751118665
3752	0.07748488004
3753	0.07745560593
3754	0.07742564832
3755	0.07740908792
3756	0.07737490287
3757	0.07734682866
3758	0.07731406515
3759	0.07729095845
3760	0.07726874678
3761	0.07723241281
3762	0.07721040511
3763	0.07717969779
3764	0.07714804821
3765	0.07712854621
3766	0.0771022575
3767	0.07707031722
3768	0.07704994717
3769	0.0770225531
3770	0.0769974615
3771	0.07697707888
3772	0.07694957585
3773	0.07692185065
3774	0.07689394624
3775	0.07686720364
3776	0.07683557767
3777	0.07681296822
3778	0.07677417384
3779	0.07675217084
3780	0.07672725367
3781	0.07670769407
3782	0.07668085389
3783	0.07664810336
3784	0.07663005447
3785	0.0765995036
3786	0.07657948781
3787	0.07655131743
3788	0.07651748898
3789	0.07648495347
3790	0.07645552681
3791	0.07642939647
3792	0.07640813263
3793	0.07638502208
3794	0.07635483955
3795	0.07632821702
3796	0.07630295964
3797	0.07627330049
3798	0.0762466764
3799	0.07623079299
3800	0.07622467648
3801	0.07620160855
3802	0.07618771502
3803	0.07615146704
3804	0.0761293768
3805	0.07610419734
3806	0.07607506924
3807	0.07604853294
3808	0.07602499501
3809	0.07599842906
3810	0.07597621636
3811	0.07595465007
3812	0.07592893528
3813	0.07589981356
3814	0.07587467732
3815	0.07584586737
3816	0.07582679368
3817	0.07579017506
3818	0.07577396259
3819	0.07575774663
3820	0.07572838472
3821	0.07570350378
3822	0.07568874877
3823	0.0756591707
3824	0.07563107935
3825	0.07561719879
3826	0.07559747083
3827	0.07556821916
3828	0.07554379443
3829	0.0755101836
3830	0.07547942542
3831	0.07544866127
3832	0.07542542893
3833	0.07539406905
3834	0.07538273049
3835	0.07536123689
3836	0.07533477942
3837	0.07530784319
3838	0.07528083978
3839	0.07526359624
3840	0.07524103543
3841	0.07520791405
3842	0.07517670128
3843	0.07514869003
3844	0.07512851661
3845	0.07510387094
3846	0.07508569934
3847	0.07505814321
3848	0.07503083886
3849	0.07499756847
3850	0.07497427875
3851	0.07494989307
3852	0.0749195137
3853	0.07489837202
3854	0.07487057807
3855	0.07484325067
3856	0.0748254973
3857	0.07479184669
3858	0.07477025862
3859	0.0747488397
3860	0.07473232691
3861	0.0747193682
3862	0.07469769735
3863	0.07467194464
3864	0.0746409062
3865	0.07462270077
3866	0.0745943739
3867	0.07457327405
3868	0.07455559172
3869	0.07453015809
3870	0.07450624688
3871	0.07448710261
3872	0.0744593884
3873	0.07443401036
3874	0.07440449677
3875	0.07437211814
3876	0.07434593451
3877	0.07431755282
3878	0.07429884542
3879	0.07427040415
3880	0.07423773975
3881	0.07421282739
3882	0.07418743135
3883	0.07417181948
3884	0.07414475827
3885	0.07411985219
3886	0.07410383954
3887	0.07407493922
3888	0.07404822231
3889	0.07402469076
3890	0.07399318202
3891	0.07396152266
3892	0.07392864799
3893	0.07390652158
3894	0.0738844631
3895	0.07385782719
3896	0.07383716265
3897	0.0738147595
3898	0.07380149212
3899	0.07376304457
3900	0.07373254271
3901	0.07370449128
3902	0.0736787817
3903	0.07365979778
3904	0.07363803786
3905	0.07361167614
3906	0.07357829045
3907	0.07357157799
3908	0.07353950172
3909	0.07351731608
3910	0.07349865323
3911	0.0734764803
3912	0.07344430043
3913	0.07341981555
3914	0.07339771274
3915	0.07337217212
3916	0.07334973868
3917	0.07332633734
3918	0.07330590316
3919	0.07327625616
3920	0.07325308346
3921	0.07322173274
3922	0.07319168441
3923	0.07317017778
3924	0.07314643913
3925	0.07312060313
3926	0.07310182016
3927	0.07307805803
3928	0.07305358026
3929	0.07303126077
3930	0.07300340814
3931	0.07298052124
3932	0.07296257272
3933	0.07293717866
3934	0.07291986493
3935	0.0729004584
3936	0.07286753834
3937	0.07284624152
3938	0.07282614658
3939	0.07280764319
3940	0.07278206234
3941	0.07275534
3942	0.07273568127
3943	0.07271853362
3944	0.07269159795
3945	0.07266229496
3946	0.07265872496
3947	0.07263013004
3948	0.07262641412
3949	0.07259516544
3950	0.07257336341
3951	0.07254979244
3952	0.07252424052
3953	0.07249631357
3954	0.07246684235
3955	0.07244514909
3956	0.07241783116
3957	0.07238957755
3958	0.07237372788
3959	0.07234594143
3960	0.07233088843
3961	0.07230532966
3962	0.07228718978
3963	0.07226570021
3964	0.07223942279
3965	0.07221473568
3966	0.07218637227
3967	0.07216106525
3968	0.07213631674
3969	0.07211431662
3970	0.07207826717
3971	0.07206822275
3972	0.07204335726
3973	0.07201658766
3974	0.0719946949
3975	0.07197386807
3976	0.07194911759
3977	0.07193296759
3978	0.07189990162
3979	0.07188414715
3980	0.07184967511
3981	0.07182712904
3982	0.07181666274
3983	0.07178902833
3984	0.07176049673
3985	0.07173937413
3986	0.07171446502
3987	0.07168630224
3988	0.0716671522
3989	0.07164972917
3990	0.07161921137
3991	0.07158913802
3992	0.07156413426
3993	0.07153721002
3994	0.07151801952
3995	0.0714903461
3996	0.07147142961
3997	0.07145386627
3998	0.07142708417
3999	0.07139906056
4000	0.07137597301
4001	0.07135639147
4002	0.07132739571
4003	0.07129761881
4004	0.07127933765
4005	0.07125687134
4006	0.07124079982
4007	0.07121208756
4008	0.07118996133
4009	0.07117602591
4010	0.07115182486
4011	0.07113141758
4012	0.07110774883
4013	0.07108967005
4014	0.07106075488
4015	0.07104371591
4016	0.07101620958
4017	0.070984836
4018	0.0709722943
4019	0.07094467078
4020	0.07091530598
4021	0.07088647152
4022	0.07085829334
4023	0.07082905971
4024	0.07080578867
4025	0.07078389267
4026	0.0707605846
4027	0.07072870267
4028	0.07070580809
4029	0.07068144878
4030	0.07066136451
4031	0.0706453846
4032	0.07061260554
4033	0.07058721675
4034	0.07056142707
4035	0.07053690165
4036	0.07051076013
4037	0.0704865458
4038	0.07046849935
4039	0.07044299818
4040	0.07041814226
4041	0.07039774684
4042	0.07037993601
4043	0.07035289481
4044	0.07033334981
4045	0.07031352464
4046	0.07031056021
4047	0.0702888695
4048	0.07026246086
4049	0.07024239571
4050	0.07022304206
4051	0.0701973495
4052	0.07017119017
4053	0.07015610702
4054	0.07013291138
4055	0.07010421228
4056	0.07008203921
4057	0.07005972244
4058	0.07003594798
4059	0.0700172807
4060	0.0699936879
4061	0.06997014217
4062	0.06994703117
4063	0.06992573836
4064	0.06990120263
4065	0.06987514133
4066	0.06985288754
4067	0.0698276928
4068	0.0697998687
4069	0.0697754236
4070	0.06974979283
4071	0.06973126241
4072	0.06970837255
4073	0.06968323925
4074	0.06966083713
4075	0.06963555554
4076	0.06962197081
4077	0.0695978736
4078	0.06957141872
4079	0.06955285434
4080	0.06953261272
4081	0.06950871655
4082	0.06948649383
4083	0.06946696823
4084	0.06944657113
4085	0.06942220912
4086	0.06940090213
4087	0.06937984677
4088	0.06935490532
4089	0.06933530235
4090	0.06931048022
4091	0.06928599464
4092	0.06926220437
4093	0.06924191949
4094	0.06921530506
4095	0.0691880342
4096	0.06915655009
4097	0.06913458994
4098	0.0691180081
4099	0.06910273872
4100	0.06907286806
4101	0.06905264737
4102	0.06903564385
4103	0.06901023151
4104	0.06898357255
4105	0.06896182842
4106	0.06894195296
4107	0.06892306185
4108	0.06891144895
4109	0.06888645118
4110	0.06885995338
4111	0.06883904281
4112	0.06881567753
4113	0.06879191346
4114	0.06876582865
4115	0.068745114
4116	0.06872707302
4117	0.06871426204
4118	0.06869797415
4119	0.06867568607
4120	0.06865439472
4121	0.06864007136
4122	0.06861975954
4123	0.06859954461
4124	0.06856970891
4125	0.06854125979
4126	0.06852852638
4127	0.06850886039
4128	0.06849164354
4129	0.0684670033
4130	0.06844357586
4131	0.0684180778
4132	0.06840031024
4133	0.06837876633
4134	0.06835582302
4135	0.06833149238
4136	0.06831732771
4137	0.06829313658
4138	0.06826614821
4139	0.06825455016
4140	0.0682300891
4141	0.06821569933
4142	0.06818984286
4143	0.06816859672
4144	0.0681503003
4145	0.06813255817
4146	0.06810963204
4147	0.06808611996
4148	0.06806575791
4149	0.068046373
4150	0.06803322248
4151	0.06800983933
4152	0.06798843532
4153	0.06796581204
4154	0.06794164802
4155	0.06790976756
4156	0.06789475587
4157	0.06786818172
4158	0.0678464263
4159	0.06782319721
4160	0.06780385501
4161	0.0677811209
4162	0.06775388996
4163	0.06773367671
4164	0.06772088393
4165	0.06769550821
4166	0.06767577154
4167	0.06764885385
4168	0.06762231735
4169	0.06758806285
4170	0.06755821367
4171	0.06753034286
4172	0.06750983208
4173	0.06749116591
4174	0.06747048885
4175	0.06744376124
4176	0.06742729476
4177	0.06741062674
4178	0.06739119441
4179	0.06736584797
4180	0.06733842908
4181	0.06731555032
4182	0.06729777222
4183	0.06728616656
4184	0.06726341594
4185	0.06724782262
4186	0.06721735965
4187	0.06719042165
4188	0.06716662383
4189	0.06713490524
4190	0.06711221743
4191	0.06708435568
4192	0.06706293333
4193	0.06705409314
4194	0.0670285096
4195	0.06700538102
4196	0.06698518927
4197	0.06696774529
4198	0.06694829953
4199	0.06693134122
4200	0.06691492671
4201	0.06689039929
4202	0.06688065026
4203	0.06685429129
4204	0.06684543875
4205	0.06683275879
4206	0.06680806894
4207	0.06678414385
4208	0.06676078871
4209	0.06674733007
4210	0.06672230356
4211	0.0666924522
4212	0.06666129455
4213	0.06663679731
4214	0.06661724219
4215	0.06659492543
4216	0.06657344544
4217	0.066547949
4218	0.06652263297
4219	0.06650005433
4220	0.06648361966
4221	0.0664605298
4222	0.06644129889
4223	0.06641925824
4224	0.06640205502
4225	0.06638258506
4226	0.06636811731
4227	0.06635244699
4228	0.06633088455
4229	0.06630581158
4230	0.06628050167
4231	0.06625636637
4232	0.06624077965
4233	0.06621826314
4234	0.06619376549
4235	0.066187577
4236	0.06616378778
4237	0.06614197922
4238	0.06611720715
4239	0.06610643854
4240	0.06607502717
4241	0.0660485125
4242	0.06602194296
4243	0.06600335565
4244	0.06597795869
4245	0.06595347945
4246	0.06593522862
4247	0.06590985493
4248	0.06589543658
4249	0.06586823169
4250	0.06583822185
4251	0.06581299118
4252	0.06579382012
4253	0.06577183673
4254	0.06574411618
4255	0.06572203971
4256	0.06570394274
4257	0.06567458814
4258	0.06564684468
4259	0.06562501232
4260	0.06561186597
4261	0.06558788468
4262	0.06556609131
4263	0.06555877132
4264	0.06554306046
4265	0.06552144989
4266	0.06550377901
4267	0.06548231668
4268	0.06546064687
4269	0.06544355202
4270	0.06542280626
4271	0.06539998745
4272	0.0653739991
4273	0.06534991316
4274	0.06532875151
4275	0.06531586297
4276	0.06529709036
4277	0.06527079903
4278	0.06524571219
4279	0.06523171282
4280	0.06520657475
4281	0.06519334683
4282	0.06517462996
4283	0.06514780148
4284	0.06512450558
4285	0.06510226648
4286	0.06507648125
4287	0.0650563176
4288	0.06503605279
4289	0.06501284953
4290	0.06498950331
4291	0.06497288767
4292	0.06494510988
4293	0.06492300404
4294	0.06491022762
4295	0.06487954006
4296	0.06485581159
4297	0.06483334092
4298	0.06481725957
4299	0.06479290024
4300	0.06477097971
4301	0.06474946905
4302	0.06472707048
4303	0.06470481999
4304	0.06468148556
4305	0.06465315038
4306	0.06463716792
4307	0.06461474361
4308	0.06459040986
4309	0.06456850093
4310	0.06454400245
4311	0.06452171507
4312	0.06451154621
4313	0.06448684937
4314	0.06446524261
4315	0.06444362002
4316	0.06442043728
4317	0.06439786468
4318	0.06437943726
4319	0.06436009338
4320	0.06434062578
4321	0.0643158333
4322	0.0642974053
4323	0.06428384289
4324	0.06426287189
